comments,label
"於10/26 入住 3 天豪华大床房间的空间比较少， 配合建筑格式而放低的床铺，房間內沒有椅子,要操作筆電,坐在地上,會腰酸背痛,不過網速很快 ！早上要求換房間,服務生說客滿,無法換...晚上換一個服務生告訴他,早上服務生答應过,竟然有 3 間房可以換 !?!由於坐晚上的飛機, 要求延至下午 2:00 退房, 服務生馬上回答不可以, 因為客滿 ? (10/30)這是我住过上百家酒店, 第一次被拒絕 ..基本上服務生太差勁, 完全不為客人想 !!位置离西街很近，逛街购物找食物吃.方便！",0
买回来了，本想自己先看看再给孩子讲的，可是刺鼻的气味已经熏得头疼了，所以就一直放着没敢给孩子看呢！,0
终于认真看完了，哈哈比《男人来自火星，女人来自金星》内容更全面，文字也更有趣！既有实用性，又有可读性！,1
蒙牛不错啊！听名字就很虎势吧！~,1
不知道是不是所有清华出的书都这么有用，精辟。这本书所讲的仿真主要是基于ORCAD为基础的电力电子仿真，在软件方面没有冗余的介绍，如果不熟悉这个软件的朋友，还是建议先进行ORCAD的学习，然后在去这本书。而具体涉及到仿真时，算法涉及的比较多，而对于各种算法都有比较，值得借鉴，如果对于建模一塌糊涂的话，建议还是好好看看这本书，书上提到了很多关于建模方面的例子，对我很有启发。,1
蒙牛没良心奶，不放心奶！我抵制蒙牛！裴裴千万不要买蒙牛，天涯已经把蒙牛扒出翔了！么么哒。 我投给了&quot;303-至上励合&quot; 这个选项。,0
每个人的看法可能都有所不同，也许还在围墙外的我没有用心去看者本书吧，也是听朋友介绍跟风买的，满新欢喜的拿到后一读觉得没有什么意思。情侣或夫妻两个人每家都有每家的故事与特点，我觉得只要用心就好了。。。。,0
轻小可人，容量大，速度快，外壳色泽光感都不错…… 对于准备求婚的哥哥是个不错的选择哦！,1
书已收到，貌似觉得字有点小，哎，可惜了书里的内容几乎和网上看到的一样，嘿嘿，原以为还可以和良言写意一样多点番外的内容呢，哈哈,1
内存小了点，不过加2百多可以加条2G的，普通是够用的了。原配电池比较不耐用，电量可以再购买9芯电池来拓展。,0
如果当初我勇敢，结局是不是不一样。如果当时你坚持，回忆会不会不这样。我年少的爱人啊，你在我身上刻下伤痕、刻下时光。在那些泪眼相望的夜，我依然记得，你便是爱情本身……年少时，以为爱能超越一切，那时不明白，世上另有一种力量，叫做命运……喜欢这几句。。。。。爱情就是那么无奈。。。。明明相爱却总不能在一起。。。。哎~~~书的情节好纠结啊~~结局还不错~~悲伤的结局才更难忘嘛。。。,1
很喜欢沈老先生的文字，温婉，清新，让人看过之后觉得很放松。他的文字温柔的如同细微的雨一样，让人沉醉其中。他的书光凭看是不够的，更多的是需要去想像，这样才够完好。想象出来的情景更加美丽，有一种想去湘西走走的冲动，书中，他和张兆和的书信更是让人为之感慨，老辈人的感情更加炽烈，而且更加含蓄，可见，当时他们有多么的相爱。可以说，他们比我们更懂什么叫爱。总之很喜欢这本书，还有就是这个出版社的书一直印刷很精美，真的是非常的喜欢，有收藏的价值，希望越做越好~~,1
此书让人感觉很是恶心，我完全是头脑发热了才买回来的。她现在又弄起庄子来了，真的叫做“孔子很着急！庄子很生气”我感到很恶心！简直胡讲一通！让人无语评论！,0
没有象某些人所吹捧的那样好!内容怪怪的!,0
1 整体做工精细 2 白色的基本不会有手印的困扰，这是我选择白色的主要原因 3 键盘的手感好；触摸板的多点功能会有惊喜 4 电池续航能力确实很强，很满意 5 cpu没有想象的那么差，日常文案工作和上网绝对够用。主流数值计算软件matlab可以顺利安装并运行，运算速度比主流cpu要慢一半（超频时） 6 主流视频播放非常流畅 7 改xp系统很容易。eeebuntu系统应该更好，待尝试,1
这书不是很喜欢，我女儿5岁了，这书我认为不适合中国的儿童，其中有一本，完全就是学英语的单词书，如果要教孩子必须要求家长有标准的发音，这对外国孩子来说也就是一本2岁以内的识物书，没意义，如果要学英语，同类的专业教材要好的多，而且有很多情节和中国国情不同，孩子不好理解。,0
性能好，配置算是中等偏上，对大多数用户来所足够了。外观低调不失大气，买回家当台式机放在家里也不错。屏幕大，中老年人在家里上上网之类的也很舒服。,1
这本书拿到后，感觉远没有广告上说的那样好，画面一般，远谈不上精美，内容也有些凌散，给小的孩子看引不起兴趣，给大的孩子看又觉得画太多了，总之有些失望．,0
"青岛现在正在招募一批志愿者,找公共场所和商品中的错误用语.我看这些志愿者大概也可以出书了!这样的书对学习英语的人有什么帮助!别叫<笑死我的英文书>,直接叫<笑死人的书>好了!",0
去了该酒店几次，感觉都不错。特别是现在还有洗衣免费及赠送中午自助餐的活动，感觉是实惠。另外，总台的几个MM也长的不错哦。,1
送货超级快，周五下班前下的订单，周六上午就送到家了，赞一个哈~~体积比较小,1
怎么说呢......这也叫三星？比较象招待所，还有，井冈山的东西那可不是一般的贵！！！！！！,0
太重，装系统只能装XP2的，我的正版xp3都不能装，搞了我半天，晕菜,0
比较实用的机器，加内存时一看背后没有能开的小盖子，应该是在掌托下面，还是打了8009908888问了一下。拆开看了就会知道散热做的相当好，机器用料很到位，相当结实。,1
就是不能上网的.又干嘛搞个游览器呢.,0
感觉很有质感，性价比相对来说还是不错的。物流的效率也比较高，第二天一大早就送到了,1
作者用诗一样的语言把如水般清澈透明的思想娓娓道来，像一个经验丰富的智慧老人为我们解开一个又一个人生的难题，让我们超越自发的自己和世俗的观念，引导着我们走向光明、理性的彼岸。尤其让人惊叹的是，在那样早的年代，作者对一些心理问题居然有那样深的体会，对一些人生问题能够分析得那样的深刻透彻！确实是非常难能可贵的！较之前一本罗马皇帝的《沉思录》不知要高明多少倍，直如天壤之别！,1
昨天朋友帮我签收的笔记本，今天终于触摸到了，试着测试了几个，没有出现太大问题，悬着的心终于放下来了。总体感觉还是多不错的。,1
妈妈真是太好啦！前几天刚给的高钙奶我才喝了3瓶！现在又给了箱60元的蒙牛朱古力奶特！哇哇哇！我好幸福哦！ 别羡慕，别嫉妒哈！,1
先有灵感，再有主题，最后编造出这么个故事，故事编得实在是一般般，和某些韩剧的水平差不多，就是一电视剧编剧吧。又看了眼当当上的介绍，那个意大利奖居然还有中学生评委，再看看那些报纸评论和这本书的发迹过程，无语。,0
钢琴漆，镜面处理，手感好。功能比较全，几个功能键采取感应式设计，较为时尚；200万象素，够用；支持扩展存储卡。,1
这套书三册，非常精美，内容也很好，我七岁的女儿拿到书后，坐在地板上用了二个小时读了一遍，喜欢得不得了。然后就将它们放在了床头，时不时地翻看一番，还经常问我想知道什么动物的知识，然后给我讲解，俨然是个行家的样子，可爱极了。她问我有动物百科，一定也有植物百科，我说一定会有，我会再给她买一套植物百科。不过这套书附的光盘我女儿拒绝看，她更喜欢自己阅读文字。,1
一直喝蒙牛，从未被超越。这个包装好喜欢,1
使用拼音输入短信时，明显有延时！内屏的亮度不可调！短信铃声只有10种，不支持下载的铃声！连接网络后，闪光灯会一直闪，浪费电池资源！内置铃声不好听！设置里没有拒用其它UIM卡的选项！来电接听方式只有三种，略显单调！,0
机身为黑银色搭配的，典雅高贵！有个MP3快捷键，听音乐很方便！有补光灯，方便夜拍！还有自拍镜，可以打扮打扮自己时用！屏幕效果好，色彩清晰！A100的铃声清晰，比较宏亮！音频播放器的界面和功能与windowsmedia相似，用惯后者操作更快了！,1
自带手册不全，说明书简单，装了N种版本的xpsp3系统都启动不了，最终用原版xp光盘启动安装才搞…………………………一个下午过去了，累死俺了！！！！,0
南怀瑾的《庄子諵哗》，“一真一切真”南怀瑾的《庄子諵哗》，前几日在下偶然读之，叹为绝世稀有，是难得一见的、对庄子一书真正彻入真如境界的讲解。近代中国，乃至于老庄以来2000多年，全世界也只有南怀瑾大师，才能讲出这样融会贯通儒释道三教为一体、“一真一切真”境界的讲解。读到最后一章《应帝王》，我已经深信：南怀瑾大师已经不容置疑地、千真万确地证明了，与老庄几乎同时代的释迦牟尼佛传佛教到东土之前，中国已经有彻底的大道正法（完全等同于佛法的），而且已经式微。怎么回事？难道仅仅是巧合？——非也。中国的老庄孔颜，佛门有说，都是佛陀遣尊者幻化到中土的。如不然，老庄之道也有可能乃是传自于更古老的古佛，年代久远，已无佛教标签，假名以“道”、“真人”而已。不一定非得来自释迦佛。《楞严经》也整理出来了大量释迦佛以前的古佛说的真法，如借大势至菩萨之口，讲了更早的“超日月光佛”讲的“念佛三昧法门”（见大势至菩萨念佛圆通章）。《楞严经》就讲末法时期，最后佛法式微，连“佛”字也难闻到，所言不是异曲同工？正因为古佛所传真法已经式微，才感应得本师释迦牟尼大发慈悲，从三昧中起，重新为世人证悟，又讲出完整的佛法，传遍世界。到20世纪，经南怀瑾大师融会贯通，识别出老庄孔、儒释道三教原本真如的面目。乃知三教原是金刚石的一体三面，从金刚顶端一看，惊呼是一不是三。无上甚深微妙法，百千万劫难遭遇。望善根深厚的识者珍惜之！,1
